"Scope","Rule","Severity","File","Line","Column","Message"
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","417","28","Name 'MINIMUM_PAST_INPUTS' does not match rule 'Constant fields (private)'. Suggested name is 'MinimumPastInputs'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","425","28","Name 'MINIMUM_REPLICATE_QUEUE_SIZE' does not match rule 'Constant fields (private)'. Suggested name is 'MinimumReplicateQueueSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.cs","71","29","Name 'MINIMUM_TIMED_OBSERVERS_DURATION' does not match rule 'Constant fields (private)'. Suggested name is 'MinimumTimedObserversDuration'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanAudio.cs","38","22","Name 'MIN_FREQEUNCY_PERIOD' does not match rule 'Static fields (not private)'. Suggested name is 'MinFreqeuncyPeriod'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","183","5","Name 'MOVE' does not match rule 'Enum members'. Suggested name is 'Move'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","155","5","Name 'MOVE_CURVED' does not match rule 'Enum members'. Suggested name is 'MoveCurved'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","156","5","Name 'MOVE_CURVED_LOCAL' does not match rule 'Enum members'. Suggested name is 'MoveCurvedLocal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","184","5","Name 'MOVE_LOCAL' does not match rule 'Enum members'. Suggested name is 'MoveLocal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","152","5","Name 'MOVE_LOCAL_X' does not match rule 'Enum members'. Suggested name is 'MoveLocalX'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","153","5","Name 'MOVE_LOCAL_Y' does not match rule 'Enum members'. Suggested name is 'MoveLocalY'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","154","5","Name 'MOVE_LOCAL_Z' does not match rule 'Enum members'. Suggested name is 'MoveLocalZ'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","157","5","Name 'MOVE_SPLINE' does not match rule 'Enum members'. Suggested name is 'MoveSpline'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","158","5","Name 'MOVE_SPLINE_LOCAL' does not match rule 'Enum members'. Suggested name is 'MoveSplineLocal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","185","5","Name 'MOVE_TO_TRANSFORM' does not match rule 'Enum members'. Suggested name is 'MoveToTransform'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","149","5","Name 'MOVE_X' does not match rule 'Enum members'. Suggested name is 'MoveX'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","150","5","Name 'MOVE_Y' does not match rule 'Enum members'. Suggested name is 'MoveY'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","151","5","Name 'MOVE_Z' does not match rule 'Enum members'. Suggested name is 'MoveZ'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/Yak/Yak.cs","26","27","Name 'MTU' does not match rule 'Constant fields (private)'. Suggested name is 'Mtu'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/SynapseManager.Maintenance.cs","77","23","Name 'MaintenanceLoopTargetMilliseconds' does not match rule 'Local constants'. Suggested name is 'maintenanceLoopTargetMilliseconds'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","1385","33","Name 'MakeCodedRID' does not match rule 'Methods'. Suggested name is 'MakeCodedRid'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","1390","33","Name 'MakeCodedRID' does not match rule 'Methods'. Suggested name is 'MakeCodedRid'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","2659","22","Name 'MakeTypeDefOrRefCodedRID' does not match rule 'Methods'. Suggested name is 'MakeTypeDefOrRefCodedRid'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","79","35","Name 'Mass' does not match rule 'Unity serialized field'. Suggested name is 'mass'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartSettings.cs","10","22","Name 'Mass' does not match rule 'Unity serialized field'. Suggested name is 'mass'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartPresentation.cs","14","24","Name 'MaterialIndex' does not match rule 'Unity serialized field'. Suggested name is 'materialIndex'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/PotionPresentation.cs","11","24","Name 'MaterialSlot' does not match rule 'Unity serialized field'. Suggested name is 'materialSlot'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","91","32","Name 'MaxSpeed' does not match rule 'Unity serialized field'. Suggested name is 'maxSpeed'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","38","29","Name 'MaxStack' does not match rule 'Unity serialized field'. Suggested name is 'maxStack'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","44","68","Name 'MaxThrowSpeed' does not match rule 'Unity serialized field'. Suggested name is 'maxThrowSpeed'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/ByteRange.cs","21","21","Name 'Maximum' does not match rule 'Unity serialized field'. Suggested name is 'maximum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/FloatRange.cs","21","22","Name 'Maximum' does not match rule 'Unity serialized field'. Suggested name is 'maximum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/IntRange.cs","19","20","Name 'Maximum' does not match rule 'Unity serialized field'. Suggested name is 'maximum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/UIntRange.cs","19","21","Name 'Maximum' does not match rule 'Unity serialized field'. Suggested name is 'maximum'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSpawnZone.cs","14","42","Name 'Maximum' does not match rule 'Unity serialized field'. Suggested name is 'maximum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/NatTraversalConfig.cs","37","21","Name 'MaximumAttempts' does not match rule 'Unity serialized field'. Suggested name is 'maximumAttempts'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SecurityConfig.cs","31","21","Name 'MaximumBytesPerSecond' does not match rule 'Unity serialized field'. Suggested name is 'maximumBytesPerSecond'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SynapseConfig.cs","53","21","Name 'MaximumConcurrentConnections' does not match rule 'Unity serialized field'. Suggested name is 'maximumConcurrentConnections'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SynapseConfig.cs","46","21","Name 'MaximumConcurrentSegmentAssembliesPerConnection' does not match rule 'Unity serialized field'. Suggested name is 'maximumConcurrentSegmentAssembliesPerConnection'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/HeldItemPose.cs","16","32","Name 'MaximumFollowDuration' does not match rule 'Unity serialized field'. Suggested name is 'maximumFollowDuration'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartSettings.cs","26","22","Name 'MaximumLoad' does not match rule 'Unity serialized field'. Suggested name is 'maximumLoad'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SecurityConfig.cs","37","21","Name 'MaximumOutOfOrderReliablePackets' does not match rule 'Unity serialized field'. Suggested name is 'maximumOutOfOrderReliablePackets'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SynapseConfig.cs","27","21","Name 'MaximumPacketSize' does not match rule 'Unity serialized field'. Suggested name is 'maximumPacketSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SecurityConfig.cs","20","21","Name 'MaximumPacketsPerSecond' does not match rule 'Unity serialized field'. Suggested name is 'maximumPacketsPerSecond'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/ReliableConfig.cs","15","21","Name 'MaximumPending' does not match rule 'Unity serialized field'. Suggested name is 'maximumPending'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarHandContact.cs","9","43","Name 'MaximumReach' does not match rule 'Unity serialized field'. Suggested name is 'maximumReach'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SecurityConfig.cs","45","21","Name 'MaximumReassembledPacketSize' does not match rule 'Unity serialized field'. Suggested name is 'maximumReassembledPacketSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/ReliableConfig.cs","25","21","Name 'MaximumRetries' does not match rule 'Unity serialized field'. Suggested name is 'maximumRetries'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SynapseConfig.cs","39","21","Name 'MaximumSegments' does not match rule 'Unity serialized field'. Suggested name is 'maximumSegments'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/Prediction/NetworkColliderBase.cs","23","26","Name 'MaximumSimultaneousHits' does not match rule 'Unity serialized field'. Suggested name is 'maximumSimultaneousHits'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdPerchVolume.cs","15","39","Name 'MaximumSlope' does not match rule 'Unity serialized field'. Suggested name is 'maximumSlope'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartSettings.cs","37","22","Name 'MaximumSpeed' does not match rule 'Unity serialized field'. Suggested name is 'maximumSpeed'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/GameSettings.cs","10","31","Name 'MaximumStamina' does not match rule 'Unity serialized field'. Suggested name is 'maximumStamina'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/SynapseConfig.cs","33","21","Name 'MaximumTransmissionUnit' does not match rule 'Unity serialized field'. Suggested name is 'maximumTransmissionUnit'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Transport/IngressEngine.cs","165","23","Name 'MaximumUdpDatagramSize' does not match rule 'Local constants'. Suggested name is 'maximumUdpDatagramSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Demos/Prediction/CharacterController/Scripts/CharacterControllerPrediction.cs","153","28","Name 'Maximum_Stamina' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumStamina'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/Appearance/AvatarTattooPlacement.cs","23","39","Name 'Meshes' does not match rule 'Unity serialized field'. Suggested name is 'meshes'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Pickup/ItemPlacementZone.cs","15","32","Name 'MinSpacing' does not match rule 'Unity serialized field'. Suggested name is 'minSpacing'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","42","32","Name 'MinThrowSpeed' does not match rule 'Unity serialized field'. Suggested name is 'minThrowSpeed'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/ByteRange.cs","17","21","Name 'Minimum' does not match rule 'Unity serialized field'. Suggested name is 'minimum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/FloatRange.cs","17","22","Name 'Minimum' does not match rule 'Unity serialized field'. Suggested name is 'minimum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/IntRange.cs","15","20","Name 'Minimum' does not match rule 'Unity serialized field'. Suggested name is 'minimum'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/UIntRange.cs","15","21","Name 'Minimum' does not match rule 'Unity serialized field'. Suggested name is 'minimum'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSpawnZone.cs","14","29","Name 'Minimum' does not match rule 'Unity serialized field'. Suggested name is 'minimum'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","65","32","Name 'MinimumImpactSpeed' does not match rule 'Unity serialized field'. Suggested name is 'minimumImpactSpeed'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/PotionDefinition.cs","19","35","Name 'MinimumMultiplier' does not match rule 'Unity serialized field'. Suggested name is 'minimumMultiplier'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Crafting/CraftingRecipeBook.cs","15","33","Name 'MinimumTotal' does not match rule 'Unity serialized field'. Suggested name is 'minimumTotal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Synapse/SynapseSocket/Core/Configuration/NatTraversalConfig.cs","18","33","Name 'Mode' does not match rule 'Unity serialized field'. Suggested name is 'mode'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSpecies.cs","39","24","Name 'ModelOffset' does not match rule 'Unity serialized field'. Suggested name is 'modelOffset'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSpecies.cs","38","24","Name 'ModelScale' does not match rule 'Unity serialized field'. Suggested name is 'modelScale'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Demos/ColliderRollback/Scripts/Strafe.cs","9","22","Name 'MoveDistance' does not match rule 'Unity serialized field'. Suggested name is 'moveDistance'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Demos/ColliderRollback/Scripts/Strafe.cs","8","22","Name 'MoveRate' does not match rule 'Unity serialized field'. Suggested name is 'moveRate'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Types/ObjectPooling/Demo/Scripts/Projectile.cs","16","22","Name 'MoveRate' does not match rule 'Unity serialized field'. Suggested name is 'moveRate'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/ImageWriter.cs","382","22","Name 'MoveToRVA' does not match rule 'Methods'. Suggested name is 'MoveToRva'."
